D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\vaporeon\2.jpg,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\vaporeon\3.jpg,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\jolteon\0.jpg,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\jolteon\1.jpg,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\jolteon\2.jpg,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\jolteon\3.jpg,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\flareon\0.jpg,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\flareon\1.jpg,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\flareon\2.jpg,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\flareon\3.jpg,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\porygon\0.jpg,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\porygon\1.jpg,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\porygon\2.jpg,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\porygon\3.jpg,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\omanyte\0.jpg,[0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\omanyte\1.jpg,[0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\omanyte\2.jpg,[0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\omanyte\3.jpg,[0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\omastar\0.jpg,[0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\omastar\1.jpg,[0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\omastar\2.jpg,[0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\omastar\3.jpg,[0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\kabuto\0.jpg,[0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\kabuto\1.jpg,[0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\kabuto\2.jpg,[0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\kabuto\3.jpg,[0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\kabutops\0.jpg,[0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\kabutops\1.jpg,[0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\kabutops\2.jpg,[0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\kabutops\3.jpg,[0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\aerodactyl\0.jpg,[0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\aerodactyl\1.jpg,[0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\aerodactyl\2.jpg,[0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\aerodactyl\3.jpg,[0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\aerodactyl\4.jpg,[0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\aerodactyl\5.jpg,[0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\snorlax\0.jpg,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\snorlax\1.jpg,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\snorlax\2.jpg,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\snorlax\3.jpg,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\snorlax\4.jpg,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\articuno\0.jpg,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\articuno\1.jpg,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\articuno\2.jpg,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\articuno\3.jpg,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\articuno\4.jpg,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\articuno\5.jpg,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\zapdos\0.jpg,[0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\zapdos\1.jpg,[0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\zapdos\2.jpg,[0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\zapdos\3.jpg,[0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\zapdos\4.jpg,[0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\zapdos\5.jpg,[0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\moltres\0.jpg,[0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\moltres\1.jpg,[0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\moltres\2.jpg,[0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\moltres\3.jpg,[0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\moltres\4.jpg,[0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\moltres\5.jpg,[0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\dratini\0.jpg,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\dratini\1.jpg,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\dratini\2.jpg,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\dratini\3.jpg,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\dragonair\0.jpg,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\dragonair\1.jpg,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\dragonair\2.jpg,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\dragonair\3.jpg,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\dragonite\0.jpg,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\dragonite\1.jpg,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\dragonite\2.jpg,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\dragonite\3.jpg,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\mewtwo\0.jpg,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\mewtwo\1.jpg,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\mewtwo\2.jpg,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\mewtwo\3.jpg,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\mewtwo\4.jpg,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\mewtwo\5.jpg,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\mew\0.jpg,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\mew\1.jpg,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\mew\2.jpg,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\mew\3.jpg,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\mew\4.jpg,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\chikorita\0.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\chikorita\1.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\chikorita\2.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\bayleef\0.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\bayleef\1.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\bayleef\2.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\meganium\0.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\meganium\1.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\meganium\2.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\cyndaquil\0.jpg,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\cyndaquil\1.jpg,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\cyndaquil\2.jpg,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\quilava\0.jpg,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\quilava\1.jpg,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\quilava\2.jpg,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\typhlosion\0.jpg,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\typhlosion\1.jpg,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\typhlosion\2.jpg,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\totodile\0.jpg,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\totodile\1.jpg,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\totodile\2.jpg,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\croconaw\0.jpg,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\croconaw\1.jpg,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\croconaw\2.jpg,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\feraligatr\0.jpg,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\feraligatr\1.jpg,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\feraligatr\2.jpg,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\sentret\0.jpg,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\sentret\1.jpg,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\sentret\2.jpg,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\furret\0.jpg,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\furret\1.jpg,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\furret\2.jpg,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\hoothoot\0.jpg,[0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\hoothoot\1.jpg,[0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\hoothoot\2.jpg,[0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\noctowl\0.jpg,[0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\noctowl\1.jpg,[0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\noctowl\2.jpg,[0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\ledyba\0.jpg,[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\ledyba\1.jpg,[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\ledyba\2.jpg,[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\ledian\0.jpg,[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\ledian\1.jpg,[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\ledian\2.jpg,[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\spinarak\0.jpg,[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\spinarak\1.jpg,[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\spinarak\2.jpg,[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\ariados\0.jpg,[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\ariados\1.jpg,[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\ariados\2.jpg,[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\crobat\0.jpg,[0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\crobat\1.jpg,[0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\crobat\2.jpg,[0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\chinchou\0.jpg,[0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\chinchou\1.jpg,[0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\chinchou\2.jpg,[0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\lanturn\0.jpg,[0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\lanturn\1.jpg,[0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\lanturn\2.jpg,[0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\pichu\0.jpg,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\pichu\1.jpg,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\pichu\2.jpg,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\cleffa\0.jpg,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\cleffa\1.jpg,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\cleffa\2.jpg,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\igglybuff\0.jpg,[0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\igglybuff\1.jpg,[0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\igglybuff\2.jpg,[0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\togepi\0.jpg,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\togepi\1.jpg,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\togepi\2.jpg,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\togetic\0.jpg,[0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\togetic\1.jpg,[0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\togetic\2.jpg,[0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\natu\0.jpg,[0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\natu\1.jpg,[0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\natu\2.jpg,[0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\xatu\0.jpg,[0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\xatu\1.jpg,[0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\xatu\2.jpg,[0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\mareep\0.jpg,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\mareep\1.jpg,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\mareep\2.jpg,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\flaaffy\0.jpg,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\flaaffy\1.jpg,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\flaaffy\2.jpg,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\ampharos\0.jpg,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\ampharos\1.jpg,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\ampharos\2.jpg,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\ampharos\3.jpg,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\ampharos\4.jpg,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\bellossom\0.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\bellossom\1.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
D:\Downloads\Datasets\Pokemon_Complete_Dataset\images\bellossom\2.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
